Pais,Año,Indicador,Valor
DEU,1996,FP.CPI.TOTL.ZG,1.44972701963241
DEU,1997,FP.CPI.TOTL.ZG,1.93937198922729
DEU,1998,FP.CPI.TOTL.ZG,0.911183535014417
DEU,1999,FP.CPI.TOTL.ZG,0.585433064230794
DEU,2000,FP.CPI.TOTL.ZG,1.44026838719736
DEU,2001,FP.CPI.TOTL.ZG,1.98385731334476
DEU,2002,FP.CPI.TOTL.ZG,1.42080615551521
DEU,2003,FP.CPI.TOTL.ZG,1.03422218628564
DEU,2004,FP.CPI.TOTL.ZG,1.66573696655992
DEU,2005,FP.CPI.TOTL.ZG,1.54691114751329
DEU,2006,FP.CPI.TOTL.ZG,1.57742642840567
DEU,2007,FP.CPI.TOTL.ZG,2.29834400700947
DEU,2008,FP.CPI.TOTL.ZG,2.62837981637219
DEU,2009,FP.CPI.TOTL.ZG,0.312739007368458
DEU,2010,FP.CPI.TOTL.ZG,1.10381037789263
DEU,2011,FP.CPI.TOTL.ZG,2.07517283735872
DEU,2012,FP.CPI.TOTL.ZG,2.00848884782951
DEU,2013,FP.CPI.TOTL.ZG,1.50472330251883
DEU,2014,FP.CPI.TOTL.ZG,0.90679400043421
DEU,2015,FP.CPI.TOTL.ZG,0.514426137125476
DEU,2016,FP.CPI.TOTL.ZG,0.491747008445241
DEU,2017,FP.CPI.TOTL.ZG,1.50949485109622
DEU,2018,FP.CPI.TOTL.ZG,1.73216879766946
DEU,2019,FP.CPI.TOTL.ZG,1.44565976888251
DEU,2020,FP.CPI.TOTL.ZG,0.144877925813972
DEU,2021,FP.CPI.TOTL.ZG,3.06666666666666
DEU,2022,FP.CPI.TOTL.ZG,6.87257438551099
DNK,1987,FP.CPI.TOTL.ZG,4.01999345683155
DNK,1988,FP.CPI.TOTL.ZG,4.53513301015726
DNK,1989,FP.CPI.TOTL.ZG,4.77272342435524
DNK,1990,FP.CPI.TOTL.ZG,2.64160306382
DNK,1991,FP.CPI.TOTL.ZG,2.39515331724414
DNK,1992,FP.CPI.TOTL.ZG,2.09604442933213
DNK,1993,FP.CPI.TOTL.ZG,1.25785667953261
DNK,1994,FP.CPI.TOTL.ZG,1.99201463809523
DNK,1995,FP.CPI.TOTL.ZG,2.0836084238285
DNK,1996,FP.CPI.TOTL.ZG,2.12629802275579
DNK,1997,FP.CPI.TOTL.ZG,2.18216677907117
DNK,1998,FP.CPI.TOTL.ZG,1.84565122007891
DNK,1999,FP.CPI.TOTL.ZG,2.49779544404528
DNK,2000,FP.CPI.TOTL.ZG,2.90328203236457
DNK,2001,FP.CPI.TOTL.ZG,2.33787000255261
DNK,2002,FP.CPI.TOTL.ZG,2.42443661219694
DNK,2003,FP.CPI.TOTL.ZG,2.07507820646504
DNK,2004,FP.CPI.TOTL.ZG,1.15435693124937
DNK,2005,FP.CPI.TOTL.ZG,1.81781458291257
DNK,2006,FP.CPI.TOTL.ZG,1.92422138464588
DNK,2007,FP.CPI.TOTL.ZG,1.69326586220319
DNK,2008,FP.CPI.TOTL.ZG,3.41626794258375
DNK,2009,FP.CPI.TOTL.ZG,1.30470991024336
DNK,2010,FP.CPI.TOTL.ZG,2.31092436974789
DNK,2011,FP.CPI.TOTL.ZG,2.75868226051246
DNK,2012,FP.CPI.TOTL.ZG,2.39791485664639
DNK,2013,FP.CPI.TOTL.ZG,0.789071780078061
DNK,2014,FP.CPI.TOTL.ZG,0.564020540449518
DNK,2015,FP.CPI.TOTL.ZG,0.452034153691623
DNK,2016,FP.CPI.TOTL.ZG,0.249999999999997
DNK,2017,FP.CPI.TOTL.ZG,1.14713216957606
DNK,2018,FP.CPI.TOTL.ZG,0.813609467455633
DNK,2019,FP.CPI.TOTL.ZG,0.758131572511619
DNK,2020,FP.CPI.TOTL.ZG,0.420711974110026
DNK,2021,FP.CPI.TOTL.ZG,1.85304543989687
DNK,2022,FP.CPI.TOTL.ZG,7.69656699889259
DZA,1987,FP.CPI.TOTL.ZG,7.44126091287252
DZA,1988,FP.CPI.TOTL.ZG,5.9115449637349
DZA,1989,FP.CPI.TOTL.ZG,9.30436125843164
DZA,1990,FP.CPI.TOTL.ZG,16.6525343885433
DZA,1991,FP.CPI.TOTL.ZG,25.8863869348513
DZA,1992,FP.CPI.TOTL.ZG,31.6696619117149
DZA,1993,FP.CPI.TOTL.ZG,20.5403261235826
DZA,1994,FP.CPI.TOTL.ZG,29.0476561173071
DZA,1995,FP.CPI.TOTL.ZG,29.7796264864999
DZA,1996,FP.CPI.TOTL.ZG,18.679075860175
DZA,1997,FP.CPI.TOTL.ZG,5.73352275357186
DZA,1998,FP.CPI.TOTL.ZG,4.95016163793115
DZA,1999,FP.CPI.TOTL.ZG,2.64551113392798
DZA,2000,FP.CPI.TOTL.ZG,0.339163189071755
DZA,2001,FP.CPI.TOTL.ZG,4.22598834854679
DZA,2002,FP.CPI.TOTL.ZG,1.41830192345045
DZA,2003,FP.CPI.TOTL.ZG,4.268953958395
DZA,2004,FP.CPI.TOTL.ZG,3.96180030257191
DZA,2005,FP.CPI.TOTL.ZG,1.38244656662119
DZA,2006,FP.CPI.TOTL.ZG,2.31149918514421
DZA,2007,FP.CPI.TOTL.ZG,3.67899574741703
DZA,2008,FP.CPI.TOTL.ZG,4.85859062814938
DZA,2009,FP.CPI.TOTL.ZG,5.73706036145632
DZA,2010,FP.CPI.TOTL.ZG,3.91106195534027
DZA,2011,FP.CPI.TOTL.ZG,4.52421150505276
DZA,2012,FP.CPI.TOTL.ZG,8.89145091062314
DZA,2013,FP.CPI.TOTL.ZG,3.25423910998847
DZA,2014,FP.CPI.TOTL.ZG,2.91692692067457
DZA,2015,FP.CPI.TOTL.ZG,4.78444700693894
DZA,2016,FP.CPI.TOTL.ZG,6.39769480268749
DZA,2017,FP.CPI.TOTL.ZG,5.59111590961673
DZA,2018,FP.CPI.TOTL.ZG,4.26999020467078
DZA,2019,FP.CPI.TOTL.ZG,1.95176821052894
DZA,2020,FP.CPI.TOTL.ZG,2.41513094083414
DZA,2021,FP.CPI.TOTL.ZG,7.22606307415476
DZA,2022,FP.CPI.TOTL.ZG,9.26551551551551
ECU,1987,FP.CPI.TOTL.ZG,29.5039972488395
ECU,1988,FP.CPI.TOTL.ZG,58.2162865413936
ECU,1989,FP.CPI.TOTL.ZG,75.6481901026387
ECU,1990,FP.CPI.TOTL.ZG,48.5191129963729
ECU,1991,FP.CPI.TOTL.ZG,48.718080675219
ECU,1992,FP.CPI.TOTL.ZG,54.6078215093596
ECU,1993,FP.CPI.TOTL.ZG,44.9550537592164
ECU,1994,FP.CPI.TOTL.ZG,27.3108817940495
ECU,1995,FP.CPI.TOTL.ZG,22.9341344145802
ECU,1996,FP.CPI.TOTL.ZG,24.4114592150674
ECU,1997,FP.CPI.TOTL.ZG,30.6575675722173
ECU,1998,FP.CPI.TOTL.ZG,36.0984331623886
ECU,1999,FP.CPI.TOTL.ZG,52.2420051858224
ECU,2000,FP.CPI.TOTL.ZG,96.0963756926097
ECU,2001,FP.CPI.TOTL.ZG,37.6767454518094
ECU,2002,FP.CPI.TOTL.ZG,12.4835980082095
ECU,2003,FP.CPI.TOTL.ZG,7.92936487461554
ECU,2004,FP.CPI.TOTL.ZG,2.74323198926706
ECU,2005,FP.CPI.TOTL.ZG,2.16827701183722
ECU,2006,FP.CPI.TOTL.ZG,3.29874846258218
ECU,2007,FP.CPI.TOTL.ZG,2.2761847800212
ECU,2008,FP.CPI.TOTL.ZG,8.40009593987462
ECU,2009,FP.CPI.TOTL.ZG,5.15996829181046
ECU,2010,FP.CPI.TOTL.ZG,3.55437734567846
ECU,2011,FP.CPI.TOTL.ZG,4.47453265795836
ECU,2012,FP.CPI.TOTL.ZG,5.1017218095867
ECU,2013,FP.CPI.TOTL.ZG,2.72177577710365
ECU,2014,FP.CPI.TOTL.ZG,3.58922016616669
ECU,2015,FP.CPI.TOTL.ZG,3.96664623255354
ECU,2016,FP.CPI.TOTL.ZG,1.72826463324535
ECU,2017,FP.CPI.TOTL.ZG,0.417335588666803
ECU,2018,FP.CPI.TOTL.ZG,-0.224103246005465
ECU,2019,FP.CPI.TOTL.ZG,0.266012515466136
ECU,2020,FP.CPI.TOTL.ZG,-0.338872392562274
ECU,2021,FP.CPI.TOTL.ZG,0.133251386096455
ECU,2022,FP.CPI.TOTL.ZG,3.46616972213077
EGY,1987,FP.CPI.TOTL.ZG,19.693593314763
EGY,1988,FP.CPI.TOTL.ZG,17.66348615313
EGY,1989,FP.CPI.TOTL.ZG,21.2618670886078
EGY,1990,FP.CPI.TOTL.ZG,16.7563747077691
EGY,1991,FP.CPI.TOTL.ZG,19.7485448195578
EGY,1992,FP.CPI.TOTL.ZG,13.6374241717218
EGY,1993,FP.CPI.TOTL.ZG,12.0897922868977
EGY,1994,FP.CPI.TOTL.ZG,8.15423128587101
EGY,1995,FP.CPI.TOTL.ZG,15.7422305021596
EGY,1996,FP.CPI.TOTL.ZG,7.18710369719989
EGY,1997,FP.CPI.TOTL.ZG,4.6256057882644
EGY,1998,FP.CPI.TOTL.ZG,3.87257546427492
EGY,1999,FP.CPI.TOTL.ZG,3.07949912638328
EGY,2000,FP.CPI.TOTL.ZG,2.68380535348548
EGY,2001,FP.CPI.TOTL.ZG,2.26975720475954
EGY,2002,FP.CPI.TOTL.ZG,2.73723855000332
EGY,2003,FP.CPI.TOTL.ZG,4.50777636319307
EGY,2004,FP.CPI.TOTL.ZG,11.270619332052
EGY,2005,FP.CPI.TOTL.ZG,4.86939696871988
EGY,2006,FP.CPI.TOTL.ZG,7.64452644526432
EGY,2007,FP.CPI.TOTL.ZG,9.31896905799228
EGY,2008,FP.CPI.TOTL.ZG,18.3168316831684
EGY,2009,FP.CPI.TOTL.ZG,11.7634954386443
EGY,2010,FP.CPI.TOTL.ZG,11.2651882653186
EGY,2011,FP.CPI.TOTL.ZG,10.0649259874818
EGY,2012,FP.CPI.TOTL.ZG,7.11172943343078
EGY,2013,FP.CPI.TOTL.ZG,9.4697198106492
EGY,2014,FP.CPI.TOTL.ZG,10.0702154687482
EGY,2015,FP.CPI.TOTL.ZG,10.370490343517
EGY,2016,FP.CPI.TOTL.ZG,13.8136062148289
EGY,2017,FP.CPI.TOTL.ZG,29.5066083940039
EGY,2018,FP.CPI.TOTL.ZG,14.4014657807421
EGY,2019,FP.CPI.TOTL.ZG,9.15279959324812
EGY,2020,FP.CPI.TOTL.ZG,5.04493288977533
EGY,2021,FP.CPI.TOTL.ZG,5.21404940513043
EGY,2022,FP.CPI.TOTL.ZG,13.8956609775178
ESP,1987,FP.CPI.TOTL.ZG,5.24801863489584
ESP,1988,FP.CPI.TOTL.ZG,4.83727066490366
ESP,1989,FP.CPI.TOTL.ZG,6.79143584025096
ESP,1990,FP.CPI.TOTL.ZG,6.72181952228662
ESP,1991,FP.CPI.TOTL.ZG,5.93421344335925
ESP,1992,FP.CPI.TOTL.ZG,5.92453126228495
ESP,1993,FP.CPI.TOTL.ZG,4.56907173681805
ESP,1994,FP.CPI.TOTL.ZG,4.71841373967334
ESP,1995,FP.CPI.TOTL.ZG,4.67380337624704
ESP,1996,FP.CPI.TOTL.ZG,3.55884559338558
ESP,1997,FP.CPI.TOTL.ZG,1.97107395582925
ESP,1998,FP.CPI.TOTL.ZG,1.83432999908412
ESP,1999,FP.CPI.TOTL.ZG,2.31034813987068
ESP,2000,FP.CPI.TOTL.ZG,3.43351563418762
ESP,2001,FP.CPI.TOTL.ZG,3.58983413338114
ESP,2002,FP.CPI.TOTL.ZG,3.0656568590222
ESP,2003,FP.CPI.TOTL.ZG,3.03888839396654
ESP,2004,FP.CPI.TOTL.ZG,3.03924881090927
ESP,2005,FP.CPI.TOTL.ZG,3.36881409750382
ESP,2006,FP.CPI.TOTL.ZG,3.51557576832125
ESP,2007,FP.CPI.TOTL.ZG,2.78679745804947
ESP,2008,FP.CPI.TOTL.ZG,4.07534335957341
ESP,2009,FP.CPI.TOTL.ZG,-0.287813083535237
ESP,2010,FP.CPI.TOTL.ZG,1.79986457728766
ESP,2011,FP.CPI.TOTL.ZG,3.19610188833788
ESP,2012,FP.CPI.TOTL.ZG,2.44612782366812
ESP,2013,FP.CPI.TOTL.ZG,1.40858109183012
ESP,2014,FP.CPI.TOTL.ZG,-0.151114837527181
ESP,2015,FP.CPI.TOTL.ZG,-0.500365709903282
ESP,2016,FP.CPI.TOTL.ZG,-0.202598000426425
ESP,2017,FP.CPI.TOTL.ZG,1.95607633363964
ESP,2018,FP.CPI.TOTL.ZG,1.67498136863794
ESP,2019,FP.CPI.TOTL.ZG,0.699518994458693
ESP,2020,FP.CPI.TOTL.ZG,-0.322753017299705
ESP,2021,FP.CPI.TOTL.ZG,3.09313511976406
ESP,2022,FP.CPI.TOTL.ZG,8.39057634118639
FIN,1987,FP.CPI.TOTL.ZG,4.11302886205054
FIN,1988,FP.CPI.TOTL.ZG,5.08592861394881
FIN,1989,FP.CPI.TOTL.ZG,6.59290980189127
FIN,1990,FP.CPI.TOTL.ZG,6.14956531179854
FIN,1991,FP.CPI.TOTL.ZG,4.31021289843461
FIN,1992,FP.CPI.TOTL.ZG,2.91932319285018
FIN,1993,FP.CPI.TOTL.ZG,2.19065319556431
FIN,1994,FP.CPI.TOTL.ZG,1.08855677589407
FIN,1995,FP.CPI.TOTL.ZG,0.791239406938448
FIN,1996,FP.CPI.TOTL.ZG,0.629194238121014
FIN,1997,FP.CPI.TOTL.ZG,1.1925588342584
FIN,1998,FP.CPI.TOTL.ZG,1.3994737857984
FIN,1999,FP.CPI.TOTL.ZG,1.16223155669443
FIN,2000,FP.CPI.TOTL.ZG,3.04210080667796
FIN,2001,FP.CPI.TOTL.ZG,2.57844080098894
FIN,2002,FP.CPI.TOTL.ZG,1.57122012789382
FIN,2003,FP.CPI.TOTL.ZG,0.877440386254743
FIN,2004,FP.CPI.TOTL.ZG,0.187120559084453
FIN,2005,FP.CPI.TOTL.ZG,0.623874450025199
FIN,2006,FP.CPI.TOTL.ZG,1.56666380704384
FIN,2007,FP.CPI.TOTL.ZG,2.51066565240339
FIN,2008,FP.CPI.TOTL.ZG,4.06595355358378
FIN,2009,FP.CPI.TOTL.ZG,-9.17360403259616e-07
FIN,2010,FP.CPI.TOTL.ZG,1.1841352315465
FIN,2011,FP.CPI.TOTL.ZG,3.41680754255211
FIN,2012,FP.CPI.TOTL.ZG,2.80833622561575
FIN,2013,FP.CPI.TOTL.ZG,1.47828615688804
FIN,2014,FP.CPI.TOTL.ZG,1.04119621178439
FIN,2015,FP.CPI.TOTL.ZG,-0.207928839905218
FIN,2016,FP.CPI.TOTL.ZG,0.356684500891696
FIN,2017,FP.CPI.TOTL.ZG,0.754015047084413
FIN,2018,FP.CPI.TOTL.ZG,1.08382098409299
FIN,2019,FP.CPI.TOTL.ZG,1.02409392963429
FIN,2020,FP.CPI.TOTL.ZG,0.290554555653313
FIN,2021,FP.CPI.TOTL.ZG,2.19457432339993
FIN,2022,FP.CPI.TOTL.ZG,7.12350773301415
FJI,1987,FP.CPI.TOTL.ZG,5.6637747585522
FJI,1988,FP.CPI.TOTL.ZG,11.7583268783888
FJI,1989,FP.CPI.TOTL.ZG,6.18935403382355
FJI,1990,FP.CPI.TOTL.ZG,8.19137132040974
FJI,1991,FP.CPI.TOTL.ZG,6.49734555984544
FJI,1992,FP.CPI.TOTL.ZG,4.88302271568614
FJI,1993,FP.CPI.TOTL.ZG,5.20658925195766
FJI,1994,FP.CPI.TOTL.ZG,0.816666666667008
FJI,1995,FP.CPI.TOTL.ZG,2.16564721441536
FJI,1996,FP.CPI.TOTL.ZG,3.05016181229799
FJI,1997,FP.CPI.TOTL.ZG,3.36814006437942
FJI,1998,FP.CPI.TOTL.ZG,5.71168160413118
FJI,1999,FP.CPI.TOTL.ZG,1.9686736600092
FJI,2000,FP.CPI.TOTL.ZG,1.09216459977388
FJI,2001,FP.CPI.TOTL.ZG,4.27267024465106
FJI,2002,FP.CPI.TOTL.ZG,0.762032085561215
FJI,2003,FP.CPI.TOTL.ZG,4.17274777763033
FJI,2004,FP.CPI.TOTL.ZG,2.82748519391201
FJI,2005,FP.CPI.TOTL.ZG,2.36576453830434
FJI,2006,FP.CPI.TOTL.ZG,2.49083638787079
FJI,2007,FP.CPI.TOTL.ZG,4.80370641306991
FJI,2008,FP.CPI.TOTL.ZG,7.7322785791842
FJI,2009,FP.CPI.TOTL.ZG,3.13103559015968
FJI,2010,FP.CPI.TOTL.ZG,3.68901229670766
FJI,2011,FP.CPI.TOTL.ZG,7.27811782708491
FJI,2012,FP.CPI.TOTL.ZG,3.4233752340198
FJI,2013,FP.CPI.TOTL.ZG,2.91354193604
FJI,2014,FP.CPI.TOTL.ZG,0.519306474579103
FJI,2015,FP.CPI.TOTL.ZG,1.37488542621447
FJI,2016,FP.CPI.TOTL.ZG,3.86322538221274
FJI,2017,FP.CPI.TOTL.ZG,3.34757834757835
FJI,2018,FP.CPI.TOTL.ZG,4.08147637644538
FJI,2019,FP.CPI.TOTL.ZG,1.7731018246027
FJI,2020,FP.CPI.TOTL.ZG,-2.5952432588737
FJI,2021,FP.CPI.TOTL.ZG,0.155855722131493
FJI,2022,FP.CPI.TOTL.ZG,4.52019266394963
GBR,1987,FP.CPI.TOTL.ZG,4.14892232052949
GBR,1988,FP.CPI.TOTL.ZG,4.15535171583102
GBR,1989,FP.CPI.TOTL.ZG,5.76024909185262
GBR,1990,FP.CPI.TOTL.ZG,8.06346090938833
GBR,1991,FP.CPI.TOTL.ZG,7.46178295746933
GBR,1992,FP.CPI.TOTL.ZG,4.59154929577464
GBR,1993,FP.CPI.TOTL.ZG,2.55857796929707
GBR,1994,FP.CPI.TOTL.ZG,2.21901260504202
GBR,1995,FP.CPI.TOTL.ZG,2.69749518304432
GBR,1996,FP.CPI.TOTL.ZG,2.85178236397748
GBR,1997,FP.CPI.TOTL.ZG,2.20114313510882
GBR,1998,FP.CPI.TOTL.ZG,1.82056163731558
GBR,1999,FP.CPI.TOTL.ZG,1.7529508005142
GBR,2000,FP.CPI.TOTL.ZG,1.18295624210404
GBR,2001,FP.CPI.TOTL.ZG,1.53234960272418
GBR,2002,FP.CPI.TOTL.ZG,1.52040245947458
GBR,2003,FP.CPI.TOTL.ZG,1.3765003854201
GBR,2004,FP.CPI.TOTL.ZG,1.39039756680426
GBR,2005,FP.CPI.TOTL.ZG,2.08913649025072
GBR,2006,FP.CPI.TOTL.ZG,2.45566166439288
GBR,2007,FP.CPI.TOTL.ZG,2.38656150773328
GBR,2008,FP.CPI.TOTL.ZG,3.52140856342537
GBR,2009,FP.CPI.TOTL.ZG,1.96173173560107
GBR,2010,FP.CPI.TOTL.ZG,2.49265472467065
GBR,2011,FP.CPI.TOTL.ZG,3.85611244682819
GBR,2012,FP.CPI.TOTL.ZG,2.57323479654528
GBR,2013,FP.CPI.TOTL.ZG,2.29166666666666
GBR,2014,FP.CPI.TOTL.ZG,1.45112016293279
GBR,2015,FP.CPI.TOTL.ZG,0.368046842325369
GBR,2016,FP.CPI.TOTL.ZG,1.00841736811403
GBR,2017,FP.CPI.TOTL.ZG,2.55775577557754
GBR,2018,FP.CPI.TOTL.ZG,2.29283990345939
GBR,2019,FP.CPI.TOTL.ZG,1.73810460086511
GBR,2020,FP.CPI.TOTL.ZG,0.98948670377243
GBR,2021,FP.CPI.TOTL.ZG,2.51837109614205
GBR,2022,FP.CPI.TOTL.ZG,7.92204883147916
GRC,1987,FP.CPI.TOTL.ZG,16.3968631635364
GRC,1988,FP.CPI.TOTL.ZG,13.5288583215048
GRC,1989,FP.CPI.TOTL.ZG,13.6555638723612
GRC,1990,FP.CPI.TOTL.ZG,20.433499109463
GRC,1991,FP.CPI.TOTL.ZG,19.4558456445746
GRC,1992,FP.CPI.TOTL.ZG,15.8770737923919
GRC,1993,FP.CPI.TOTL.ZG,14.4112644439347
GRC,1994,FP.CPI.TOTL.ZG,10.8740756809132
GRC,1995,FP.CPI.TOTL.ZG,8.93451415961518
GRC,1996,FP.CPI.TOTL.ZG,8.19455217632729
GRC,1997,FP.CPI.TOTL.ZG,5.53600266773479
GRC,1998,FP.CPI.TOTL.ZG,4.76622572397644
GRC,1999,FP.CPI.TOTL.ZG,2.63663306021979
GRC,2000,FP.CPI.TOTL.ZG,3.15118162493827
GRC,2001,FP.CPI.TOTL.ZG,3.37396832213867
GRC,2002,FP.CPI.TOTL.ZG,3.62935871878871
GRC,2003,FP.CPI.TOTL.ZG,3.53065027765554
GRC,2004,FP.CPI.TOTL.ZG,2.89884810758168
GRC,2005,FP.CPI.TOTL.ZG,3.54507273335083
GRC,2006,FP.CPI.TOTL.ZG,3.19594684144545
GRC,2007,FP.CPI.TOTL.ZG,2.89500321516574
GRC,2008,FP.CPI.TOTL.ZG,4.15279708110295
GRC,2009,FP.CPI.TOTL.ZG,1.2100726919781
GRC,2010,FP.CPI.TOTL.ZG,4.71298907760393
GRC,2011,FP.CPI.TOTL.ZG,3.3298532335065
GRC,2012,FP.CPI.TOTL.ZG,1.50152696177748
GRC,2013,FP.CPI.TOTL.ZG,-0.921269454256898
GRC,2014,FP.CPI.TOTL.ZG,-1.31226096405516
GRC,2015,FP.CPI.TOTL.ZG,-1.73588804765278
GRC,2016,FP.CPI.TOTL.ZG,-0.825653978391008
GRC,2017,FP.CPI.TOTL.ZG,1.12125452031427
GRC,2018,FP.CPI.TOTL.ZG,0.625621413453588
GRC,2019,FP.CPI.TOTL.ZG,0.25300752203812
GRC,2020,FP.CPI.TOTL.ZG,-1.24798355581408
GRC,2021,FP.CPI.TOTL.ZG,1.22382501019855
GRC,2022,FP.CPI.TOTL.ZG,9.64525981280641
IND,1987,FP.CPI.TOTL.ZG,8.80112581251833
IND,1988,FP.CPI.TOTL.ZG,9.38347186185332
IND,1989,FP.CPI.TOTL.ZG,7.07428002942298
IND,1990,FP.CPI.TOTL.ZG,8.97123250273256
IND,1991,FP.CPI.TOTL.ZG,13.8702461773683
IND,1992,FP.CPI.TOTL.ZG,11.7878170418135
IND,1993,FP.CPI.TOTL.ZG,6.32689048779867
IND,1994,FP.CPI.TOTL.ZG,10.2479355556119
IND,1995,FP.CPI.TOTL.ZG,10.2248861637545
IND,1996,FP.CPI.TOTL.ZG,8.97715233826453
IND,1997,FP.CPI.TOTL.ZG,7.16425211462723
IND,1998,FP.CPI.TOTL.ZG,13.2308389767977
IND,1999,FP.CPI.TOTL.ZG,4.66982038037589
IND,2000,FP.CPI.TOTL.ZG,4.0094359104519
IND,2001,FP.CPI.TOTL.ZG,3.77929312235641
IND,2002,FP.CPI.TOTL.ZG,4.29715203929562
IND,2003,FP.CPI.TOTL.ZG,3.80585899528852
IND,2004,FP.CPI.TOTL.ZG,3.7672517347751
IND,2005,FP.CPI.TOTL.ZG,4.24634362031927
IND,2006,FP.CPI.TOTL.ZG,5.79652337561635
IND,2007,FP.CPI.TOTL.ZG,6.37288135593229
IND,2008,FP.CPI.TOTL.ZG,8.34926704907581
IND,2009,FP.CPI.TOTL.ZG,10.8823529411765
IND,2010,FP.CPI.TOTL.ZG,11.9893899204243
IND,2011,FP.CPI.TOTL.ZG,8.9117933648337
IND,2012,FP.CPI.TOTL.ZG,9.47899691419793
IND,2013,FP.CPI.TOTL.ZG,10.0178784746103
IND,2014,FP.CPI.TOTL.ZG,6.665656718679
IND,2015,FP.CPI.TOTL.ZG,4.90697344127254
IND,2016,FP.CPI.TOTL.ZG,4.94821634062142
IND,2017,FP.CPI.TOTL.ZG,3.32817337461301
IND,2018,FP.CPI.TOTL.ZG,3.93882646691634
IND,2019,FP.CPI.TOTL.ZG,3.72950573539126
IND,2020,FP.CPI.TOTL.ZG,6.62343677628532
IND,2021,FP.CPI.TOTL.ZG,5.13140747176369
IND,2022,FP.CPI.TOTL.ZG,6.6990341407985
JPN,1987,FP.CPI.TOTL.ZG,0.12617684169661
JPN,1988,FP.CPI.TOTL.ZG,0.678557580457528
JPN,1989,FP.CPI.TOTL.ZG,2.27228962064317
JPN,1990,FP.CPI.TOTL.ZG,3.07851628695158
JPN,1991,FP.CPI.TOTL.ZG,3.25143848753312
JPN,1992,FP.CPI.TOTL.ZG,1.76028306059266
JPN,1993,FP.CPI.TOTL.ZG,1.24304589707929
JPN,1994,FP.CPI.TOTL.ZG,0.695458057868992
JPN,1995,FP.CPI.TOTL.ZG,-0.127899045020497
JPN,1996,FP.CPI.TOTL.ZG,0.136600358575949
JPN,1997,FP.CPI.TOTL.ZG,1.74780458692129
JPN,1998,FP.CPI.TOTL.ZG,0.661974191385979
JPN,1999,FP.CPI.TOTL.ZG,-0.341296928327639
JPN,2000,FP.CPI.TOTL.ZG,-0.676578683595068
JPN,2001,FP.CPI.TOTL.ZG,-0.740055504162799
JPN,2002,FP.CPI.TOTL.ZG,-0.923494026942322
JPN,2003,FP.CPI.TOTL.ZG,-0.256541816316057
JPN,2004,FP.CPI.TOTL.ZG,-0.00857338820302
JPN,2005,FP.CPI.TOTL.ZG,-0.282946068764459
JPN,2006,FP.CPI.TOTL.ZG,0.249355116079115
JPN,2007,FP.CPI.TOTL.ZG,0.0600394544986581
JPN,2008,FP.CPI.TOTL.ZG,1.38007886164923
JPN,2009,FP.CPI.TOTL.ZG,-1.3528367295172
JPN,2010,FP.CPI.TOTL.ZG,-0.728243207517742
JPN,2011,FP.CPI.TOTL.ZG,-0.272455616101254
JPN,2012,FP.CPI.TOTL.ZG,-0.0440645104433029
JPN,2013,FP.CPI.TOTL.ZG,0.335037912184809
JPN,2014,FP.CPI.TOTL.ZG,2.75922671353253
JPN,2015,FP.CPI.TOTL.ZG,0.795279630579775
JPN,2016,FP.CPI.TOTL.ZG,-0.127258844489691
JPN,2017,FP.CPI.TOTL.ZG,0.484199796126387
JPN,2018,FP.CPI.TOTL.ZG,0.989094598021806
JPN,2019,FP.CPI.TOTL.ZG,0.468776159383912
JPN,2020,FP.CPI.TOTL.ZG,-0.0249958340276592
JPN,2021,FP.CPI.TOTL.ZG,-0.233352779398279
JPN,2022,FP.CPI.TOTL.ZG,2.49770278172251
KEN,1987,FP.CPI.TOTL.ZG,8.63767318980086
KEN,1988,FP.CPI.TOTL.ZG,12.2649630481581
KEN,1989,FP.CPI.TOTL.ZG,13.7893172763883
KEN,1990,FP.CPI.TOTL.ZG,17.78181442992
KEN,1991,FP.CPI.TOTL.ZG,20.0844955754632
KEN,1992,FP.CPI.TOTL.ZG,27.3323644475784
KEN,1993,FP.CPI.TOTL.ZG,45.9788813036218
KEN,1994,FP.CPI.TOTL.ZG,28.8143894306732
KEN,1995,FP.CPI.TOTL.ZG,1.55432816055007
KEN,1996,FP.CPI.TOTL.ZG,8.86408741577518
KEN,1997,FP.CPI.TOTL.ZG,11.3618450505784
KEN,1998,FP.CPI.TOTL.ZG,6.72243650753925
KEN,1999,FP.CPI.TOTL.ZG,5.74200109520481
KEN,2000,FP.CPI.TOTL.ZG,9.98002515350982
KEN,2001,FP.CPI.TOTL.ZG,5.73859814341468
KEN,2002,FP.CPI.TOTL.ZG,1.96130821739159
KEN,2003,FP.CPI.TOTL.ZG,9.81569062979655
KEN,2004,FP.CPI.TOTL.ZG,11.6240355442427
KEN,2005,FP.CPI.TOTL.ZG,10.3127783574682
KEN,2006,FP.CPI.TOTL.ZG,14.4537342081708
KEN,2007,FP.CPI.TOTL.ZG,9.75888023027526
KEN,2008,FP.CPI.TOTL.ZG,26.2398166445063
KEN,2009,FP.CPI.TOTL.ZG,9.23412592394648
KEN,2010,FP.CPI.TOTL.ZG,3.9613888911539
KEN,2011,FP.CPI.TOTL.ZG,14.0224939638475
KEN,2012,FP.CPI.TOTL.ZG,9.37776748155123
KEN,2013,FP.CPI.TOTL.ZG,5.71749357037732
KEN,2014,FP.CPI.TOTL.ZG,6.87815499275946
